time_s,sensor,measurement,innovation,innovation_sigma,nis,accepted
173.060000,telemetrum,pressure,-211.948028,255.680144,0.687171,True
173.140000,telemetrum,pressure,-220.155174,255.925345,0.739999,True
173.145000,easymini,pressure,205.191009,255.523330,0.644845,True
173.150000,telemetrum,pressure,-204.141676,255.476848,0.638499,True
173.245000,easymini,pressure,206.878715,255.651056,0.654842,True
173.250000,telemetrum,pressure,-213.043813,255.598058,0.694741,True
173.345000,easymini,pressure,227.864256,255.771154,0.793687,True
173.350000,telemetrum,pressure,-227.510101,255.711984,0.791588,True
173.445000,easymini,pressure,201.522369,255.883329,0.620244,True
173.450000,telemetrum,pressure,-210.143091,255.817720,0.674791,True
173.460000,telemetrum,pressure,-202.828691,255.617869,0.629617,True
173.545000,easymini,pressure,211.706966,255.728135,0.685351,True
173.550000,telemetrum,pressure,-199.329212,255.671089,0.607825,True
173.645000,easymini,pressure,198.330808,255.843621,0.600940,True
173.650000,telemetrum,pressure,-197.593540,255.780160,0.596777,True
173.745000,easymini,pressure,169.453261,255.950766,0.438316,True
173.750000,telemetrum,pressure,-220.590054,255.880975,0.743183,True
173.780000,telemetrum,pressure,-216.800868,255.801153,0.718318,True
173.845000,easymini,pressure,175.966158,255.778774,0.473292,True
173.850000,telemetrum,pressure,-207.243874,255.718573,0.656809,True
173.945000,easymini,pressure,176.247291,255.889680,0.474394,True
173.950000,telemetrum,pressure,-218.395999,255.823355,0.728801,True
174.045000,easymini,pressure,175.131020,255.992223,0.468029,True
174.050000,telemetrum,pressure,-221.858502,255.920039,0.751525,True
174.060000,telemetrum,pressure,-213.705973,255.711945,0.698444,True
174.100000,telemetrum,pressure,-212.027853,255.703393,0.687564,True
174.145000,easymini,pressure,208.552078,255.562927,0.665937,True
174.150000,telemetrum,pressure,-189.251290,255.514345,0.548589,True
174.245000,easymini,pressure,219.875915,255.688730,0.739490,True
174.250000,telemetrum,pressure,-178.925837,255.633743,0.489903,True
174.345000,easymini,pressure,258.148322,255.807013,1.018389,True
174.350000,telemetrum,pressure,-201.909489,255.746057,0.623298,True
174.420000,telemetrum,pressure,-206.326041,255.927362,0.649942,True
174.445000,easymini,pressure,308.970436,255.647393,1.460667,True
174.450000,telemetrum,pressure,-149.194050,255.595403,0.340719,True
174.545000,easymini,pressure,305.118750,255.769831,1.423112,True
174.550000,telemetrum,pressure,-128.558699,255.711335,0.252757,True
174.645000,easymini,pressure,256.962745,255.884442,1.008446,True
174.650000,telemetrum,pressure,-121.174186,255.819174,0.224364,True
174.740000,telemetrum,pressure,-133.500149,256.132603,0.271665,True
174.745000,easymini,pressure,240.414611,255.708699,0.883956,True
174.750000,telemetrum,pressure,-141.923622,255.652760,0.308183,True
174.845000,easymini,pressure,218.536873,255.826307,0.729725,True
174.850000,telemetrum,pressure,-165.377866,255.763798,0.418097,True
174.945000,easymini,pressure,214.438494,255.935335,0.702013,True
174.950000,telemetrum,pressure,-187.798627,255.866689,0.538713,True
175.045000,easymini,pressure,210.396252,256.035768,0.675266,True
175.050000,telemetrum,pressure,-184.126513,255.961290,0.517469,True
175.060000,telemetrum,pressure,-177.644030,255.750354,0.482468,True
175.145000,easymini,pressure,222.417763,255.857044,0.755691,True
175.150000,telemetrum,pressure,-203.546760,255.792781,0.633216,True
175.245000,easymini,pressure,231.027656,255.962523,0.814658,True
175.250000,telemetrum,pressure,-191.821582,255.892409,0.561927,True
175.345000,easymini,pressure,268.581520,256.060053,1.100192,True
175.350000,telemetrum,pressure,-184.547684,255.984693,0.519744,True
175.380000,telemetrum,pressure,-181.991296,255.898691,0.505784,True
175.445000,easymini,pressure,285.248394,255.871202,1.242807,True
175.450000,telemetrum,pressure,-155.480169,255.806688,0.369425,True
175.545000,easymini,pressure,296.665875,255.975776,1.343190,True
175.550000,telemetrum,pressure,-136.219027,255.905494,0.283346,True
175.645000,easymini,pressure,291.162210,256.072728,1.292836,True
175.650000,telemetrum,pressure,-142.104694,255.996768,0.308140,True
175.700000,telemetrum,pressure,-145.835919,256.040007,0.324424,True
175.745000,easymini,pressure,315.523616,255.876194,1.520561,True
175.750000,telemetrum,pressure,-125.740849,255.811601,0.241609,True
175.845000,easymini,pressure,265.295737,255.980298,1.074107,True
175.850000,telemetrum,pressure,-127.312838,255.909319,0.247498,True
175.945000,easymini,pressure,231.925586,256.076089,0.820275,True
175.950000,telemetrum,pressure,-150.705207,255.999185,0.346561,True
176.020000,telemetrum,pressure,-158.691682,256.174442,0.383740,True
176.045000,easymini,pressure,236.387668,255.871658,0.853503,True
176.050000,telemetrum,pressure,-175.339317,255.806405,0.469825,True
176.060000,telemetrum,pressure,-169.584043,255.607498,0.440172,True
176.145000,easymini,pressure,209.141239,255.716540,0.668901,True
176.150000,telemetrum,pressure,-191.309157,255.659486,0.559948,True
176.245000,easymini,pressure,231.609597,255.830753,0.819611,True
176.250000,telemetrum,pressure,-182.373122,255.767754,0.508429,True
176.340000,telemetrum,pressure,-193.113769,256.078599,0.568696,True
176.345000,easymini,pressure,183.452049,255.660397,0.514894,True
176.350000,telemetrum,pressure,-172.275480,255.606079,0.454260,True
176.445000,easymini,pressure,225.541441,255.779296,0.777539,True
176.450000,telemetrum,pressure,-182.575682,255.719063,0.509753,True
176.545000,easymini,pressure,255.052108,255.891068,0.993454,True
176.550000,telemetrum,pressure,-211.960696,255.824991,0.686475,True
176.645000,easymini,pressure,289.340641,255.995089,1.277484,True
176.650000,telemetrum,pressure,-172.829613,255.923480,0.456054,True
176.660000,telemetrum,pressure,-167.031449,255.715731,0.426660,True
176.745000,easymini,pressure,278.535121,255.824474,1.185430,True
176.750000,telemetrum,pressure,-142.037871,255.762288,0.308415,True
176.845000,easymini,pressure,263.454321,255.934806,1.059624,True
176.850000,telemetrum,pressure,-148.065091,255.866334,0.334872,True
176.945000,easymini,pressure,219.893018,256.037046,0.737594,True
176.950000,telemetrum,pressure,-163.171476,255.962245,0.406384,True
176.980000,telemetrum,pressure,-162.127291,255.878441,0.401462,True
177.045000,easymini,pressure,201.290234,255.853955,0.618958,True
177.050000,telemetrum,pressure,-162.845094,255.789316,0.405307,True
177.145000,easymini,pressure,219.367637,255.961334,0.734508,True
177.150000,telemetrum,pressure,-211.121873,255.890843,0.680702,True
177.245000,easymini,pressure,214.679979,256.060481,0.702907,True
177.250000,telemetrum,pressure,-212.072609,255.984199,0.686346,True
177.300000,telemetrum,pressure,-212.961293,256.028598,0.691870,True
177.345000,easymini,pressure,233.210222,255.866474,0.830746,True
177.350000,telemetrum,pressure,-193.224292,255.801392,0.570581,True
177.445000,easymini,pressure,231.502651,255.972588,0.817947,True
177.450000,telemetrum,pressure,-186.379341,255.901510,0.530457,True
177.545000,easymini,pressure,256.387191,256.070917,1.002472,True
177.550000,telemetrum,pressure,-196.200568,255.994402,0.587408,True
177.620000,telemetrum,pressure,-202.014169,256.171398,0.621874,True
177.645000,easymini,pressure,288.936140,255.869475,1.275166,True
177.650000,telemetrum,pressure,-155.957259,255.804706,0.371701,True
177.745000,easymini,pressure,280.908130,255.975872,1.204289,True
177.750000,telemetrum,pressure,-155.256474,255.905040,0.368080,True
177.845000,easymini,pressure,275.761439,256.074460,1.159670,True
177.850000,telemetrum,pressure,-124.783784,255.997863,0.237598,True
177.940000,telemetrum,pressure,-138.695967,256.311283,0.292814,True
177.945000,easymini,pressure,272.618605,255.867589,1.135221,True
177.950000,telemetrum,pressure,-140.676914,255.802668,0.302437,True
178.045000,easymini,pressure,281.903872,255.973805,1.212861,True
178.050000,telemetrum,pressure,-155.472530,255.903012,0.369111,True
178.060000,telemetrum,pressure,-150.604088,255.697043,0.346914,True
178.145000,easymini,pressure,261.805709,255.806696,1.047453,True
178.150000,telemetrum,pressure,-149.604433,255.745021,0.342196,True
178.245000,easymini,pressure,230.728753,255.918270,0.812832,True
178.250000,telemetrum,pressure,-156.870625,255.850109,0.375934,True
178.260000,telemetrum,pressure,-152.017429,255.648403,0.353591,True
178.345000,easymini,pressure,240.928652,255.760507,0.887381,True
178.350000,telemetrum,pressure,-188.125308,255.701159,0.541289,True
178.445000,easymini,pressure,218.472201,255.876195,0.729009,True
178.450000,telemetrum,pressure,-200.123150,255.810298,0.612010,True
178.545000,easymini,pressure,243.426594,255.983811,0.904297,True
178.550000,telemetrum,pressure,-214.862864,255.912087,0.704922,True
178.580000,telemetrum,pressure,-211.765875,255.831428,0.685179,True
178.645000,easymini,pressure,237.499990,255.810631,0.861966,True
178.650000,telemetrum,pressure,-204.381856,255.748526,0.638643,True
178.745000,easymini,pressure,239.104301,255.923642,0.872879,True
178.750000,telemetrum,pressure,-189.404903,255.855283,0.548017,True
178.845000,easymini,pressure,235.774630,256.028910,0.848040,True
178.850000,telemetrum,pressure,-213.132530,255.954489,0.693384,True
178.900000,telemetrum,pressure,-214.441259,256.001588,0.701668,True
178.945000,easymini,pressure,246.570414,255.843097,0.928826,True
178.950000,telemetrum,pressure,-202.671048,255.779255,0.627846,True
179.045000,easymini,pressure,260.843754,255.954100,1.038572,True
179.050000,telemetrum,pressure,-175.628161,255.884191,0.471087,True
179.145000,easymini,pressure,259.963298,256.057559,1.030739,True
179.150000,telemetrum,pressure,-174.063157,255.981671,0.462377,True
179.220000,telemetrum,pressure,-181.636163,256.161583,0.502778,True
179.245000,easymini,pressure,225.353652,255.861968,0.775743,True
179.250000,telemetrum,pressure,-167.938728,255.796796,0.431034,True
179.345000,easymini,pressure,223.862334,255.971504,0.764854,True
179.350000,telemetrum,pressure,-175.914919,255.900145,0.472568,True
179.445000,easymini,pressure,225.592975,256.072977,0.776111,True
179.450000,telemetrum,pressure,-227.802286,255.995744,0.791864,True
179.540000,telemetrum,pressure,-237.211545,256.311075,0.856519,True
179.545000,easymini,pressure,221.935365,255.866832,0.752359,True
179.550000,telemetrum,pressure,-208.063976,255.801269,0.661589,True
179.645000,easymini,pressure,183.765824,255.974939,0.515388,True
179.650000,telemetrum,pressure,-196.950960,255.902885,0.592333,True
179.745000,easymini,pressure,214.852637,256.074889,0.703959,True
179.750000,telemetrum,pressure,-202.792138,255.997346,0.627525,True
179.845000,easymini,pressure,219.697326,256.167154,0.735534,True
179.850000,telemetrum,pressure,-234.659224,256.084154,0.839672,True
179.860000,telemetrum,pressure,-225.801714,255.863095,0.778824,True
179.945000,easymini,pressure,247.340471,255.969307,0.933716,True
179.950000,telemetrum,pressure,-184.105805,255.898145,0.517608,True
180.045000,easymini,pressure,266.280070,256.069868,1.081335,True
180.050000,telemetrum,pressure,-190.618909,255.993083,0.554467,True
180.060000,telemetrum,pressure,-183.939877,255.779841,0.517153,True
180.145000,easymini,pressure,268.845584,255.889059,1.103830,True
180.150000,telemetrum,pressure,-165.035612,255.822617,0.416176,True
180.180000,telemetrum,pressure,-163.979940,255.747608,0.411110,True
180.245000,easymini,pressure,276.422899,255.731647,1.168366,True
180.250000,telemetrum,pressure,-154.741901,255.673895,0.366305,True
180.345000,easymini,pressure,247.006602,255.851442,0.932055,True
180.350000,telemetrum,pressure,-188.458758,255.786915,0.542845,True
180.445000,easymini,pressure,272.123677,255.962949,1.130260,True
180.450000,telemetrum,pressure,-186.085797,255.892424,0.528825,True
180.500000,telemetrum,pressure,-188.387836,255.942845,0.541776,True
180.545000,easymini,pressure,233.416967,255.789745,0.832719,True
180.550000,telemetrum,pressure,-166.904268,255.728461,0.425968,True
180.645000,easymini,pressure,218.295463,255.906407,0.727658,True
180.650000,telemetrum,pressure,-188.892662,255.838532,0.545128,True
180.745000,easymini,pressure,202.680096,256.014769,0.626747,True
180.750000,telemetrum,pressure,-210.285239,255.940547,0.675055,True
180.820000,telemetrum,pressure,-215.574106,256.122345,0.708432,True
180.845000,easymini,pressure,187.896280,255.826878,0.539441,True
180.850000,telemetrum,pressure,-204.232005,255.763084,0.637635,True
180.945000,easymini,pressure,200.935780,255.940414,0.616363,True
180.950000,telemetrum,pressure,-253.253749,255.870404,0.979652,True
181.045000,easymini,pressure,244.685790,256.045524,0.913236,True
181.050000,telemetrum,pressure,-241.002341,255.969910,0.886471,True
181.140000,telemetrum,pressure,-248.467680,256.287332,0.939908,True
181.145000,easymini,pressure,292.746214,255.846115,1.309257,True
181.150000,telemetrum,pressure,-210.879903,255.782226,0.679719,True
181.245000,easymini,pressure,292.892249,255.958864,1.309409,True
181.250000,telemetrum,pressure,-163.350813,255.888673,0.407512,True
181.345000,easymini,pressure,280.491056,256.064110,1.199888,True
181.350000,telemetrum,pressure,-134.798385,255.987717,0.277288,True
181.445000,easymini,pressure,273.874630,256.161388,1.143079,True
181.450000,telemetrum,pressure,-157.725193,256.079142,0.379362,True
181.460000,telemetrum,pressure,-152.448787,255.859563,0.355013,True
181.545000,easymini,pressure,223.320622,255.969296,0.761170,True
181.550000,telemetrum,pressure,-99.792295,255.897712,0.152076,True
181.645000,easymini,pressure,212.610199,256.073321,0.689350,True
181.650000,telemetrum,pressure,-193.575347,255.995584,0.571788,True
181.745000,easymini,pressure,243.495089,256.168143,0.903504,True
181.750000,telemetrum,pressure,-236.665465,256.085078,0.854085,True
181.780000,telemetrum,pressure,-231.943809,255.994245,0.820928,True
181.845000,easymini,pressure,233.794907,255.966486,0.834265,True
181.850000,telemetrum,pressure,-202.667515,255.895081,0.627255,True
181.945000,easymini,pressure,219.587040,256.069132,0.735358,True
181.950000,telemetrum,pressure,-196.709524,255.991631,0.590472,True
182.045000,easymini,pressure,234.662931,256.163774,0.839177,True
182.050000,telemetrum,pressure,-221.844759,256.080796,0.750489,True
182.060000,telemetrum,pressure,-213.527595,255.860351,0.696469,True
182.100000,telemetrum,pressure,-212.018007,255.846837,0.686729,True
182.145000,easymini,pressure,264.762725,255.700217,1.072140,True
182.150000,telemetrum,pressure,-193.246772,255.643731,0.571418,True
182.245000,easymini,pressure,285.626430,255.822737,1.246575,True
182.250000,telemetrum,pressure,-160.932433,255.759877,0.395934,True
182.345000,easymini,pressure,291.743491,255.938281,1.299367,True
182.350000,telemetrum,pressure,-183.745960,255.869065,0.515703,True
182.420000,telemetrum,pressure,-189.873348,256.052919,0.549881,True
182.445000,easymini,pressure,282.057267,255.764670,1.216168,True
182.450000,telemetrum,pressure,-131.841998,255.704934,0.265846,True
182.545000,easymini,pressure,273.949358,255.885425,1.146171,True
182.550000,telemetrum,pressure,-158.248983,255.819005,0.382663,True
182.645000,easymini,pressure,282.925877,255.997989,1.221440,True
182.650000,telemetrum,pressure,-159.325432,255.925290,0.387564,True
182.740000,telemetrum,pressure,-171.119542,256.245437,0.445951,True
182.745000,easymini,pressure,295.232995,255.810248,1.331968,True
182.750000,telemetrum,pressure,-157.445152,255.748140,0.378995,True
182.845000,easymini,pressure,255.036328,255.928504,0.993040,True
182.850000,telemetrum,pressure,-151.449481,255.859446,0.350375,True
182.945000,easymini,pressure,248.994334,256.038405,0.945733,True
182.950000,telemetrum,pressure,-163.812446,255.962980,0.409581,True
